Infection,Population,Date,Day,Cases,Deaths
0.459693064867703,-1,20-Jun-2020 16:57:46,86,24151,656
0.464946482361947,-1,21-Jun-2020 16:57:46,87,24427,661
0.46780160056534,-1,22-Jun-2020 16:57:46,88,24577,667
0.470352172827038,-1,23-Jun-2020 16:57:46,89,24711,675
0.473207291030432,-1,24-Jun-2020 16:57:46,90,24861,679
0.479488551077898,-1,25-Jun-2020 16:57:46,91,25191,682
0.485293958091464,-1,26-Jun-2020 16:57:46,92,25496,685
0.493726073852153,-1,27-Jun-2020 16:57:46,93,25939,690
0.49684766975453,-1,28-Jun-2020 16:57:46,94,26103,694
0.503585748714538,-1,29-Jun-2020 16:57:46,95,26457,694
0.50739257298573,-1,30-Jun-2020 16:57:46,96,26657,696
0.511903659747091,-1,01-Jul-2020 16:57:46,97,26894,700
0.519231796469134,-1,02-Jul-2020 16:57:46,98,27279,700
0.527701980472535,-1,03-Jul-2020 16:57:46,99,27724,702
0.535125287801358,-1,04-Jul-2020 16:57:46,100,28114,708
