Infection,Population,Date,Day,Cases,Deaths
0.0482054096089701,-1,10-Jun-2020 15:23:49,84,27575,435
0.0487193675572942,-1,11-Jun-2020 15:23:49,85,27869,436
0.0495427491683849,-1,12-Jun-2020 15:23:49,86,28340,441
0.0509168000098228,-1,13-Jun-2020 15:23:49,87,29126,468
0.0516422848688517,-1,14-Jun-2020 15:23:49,88,29541,472
0.0531998921204054,-1,15-Jun-2020 15:23:49,89,30432,475
0.054472549897208,-1,16-Jun-2020 15:23:49,90,31160,483
0.0556438146093751,-1,17-Jun-2020 15:23:49,91,31830,493
0.0561909875271488,-1,18-Jun-2020 15:23:49,92,32143,497
0.057390222739905,-1,19-Jun-2020 15:23:49,93,32767,509
0.0594670324086432,-1,20-Jun-2020 15:23:49,94,32767,515
0.0602169914556876,-1,21-Jun-2020 15:23:49,95,32767,524
0.0613637819798393,-1,22-Jun-2020 15:23:49,96,32767,526
0.0621522004651937,-1,23-Jun-2020 15:23:49,97,32767,531
0.0634633176803062,-1,24-Jun-2020 15:23:49,98,32767,542
0.0650925993396193,-1,25-Jun-2020 15:23:49,99,32767,556
0.0664893762127859,-1,26-Jun-2020 15:23:49,100,32767,567
