Infection,Population,Date,Day,Cases,Deaths
0.250557254778428,-1,15-Jun-2020 16:57:50,84,105690,7647
0.251019537536321,-1,16-Jun-2020 16:57:50,85,105885,7665
0.251650138631705,-1,17-Jun-2020 16:57:50,86,106151,7734
0.252292593131136,-1,18-Jun-2020 16:57:50,87,106422,7770
0.252833108355751,-1,19-Jun-2020 16:57:50,88,106650,7800
0.253518235109757,-1,20-Jun-2020 16:57:50,89,106939,7828
0.253807458168542,-1,21-Jun-2020 16:57:50,90,107061,7858
0.254160689609189,-1,22-Jun-2020 16:57:50,91,107210,7874
0.254703575514613,-1,23-Jun-2020 16:57:50,92,107439,7890
0.255111332613884,-1,24-Jun-2020 16:57:50,93,107611,7938
0.255647106476879,-1,25-Jun-2020 16:57:50,94,107837,7963
0.256199475105541,-1,26-Jun-2020 16:57:50,95,108070,8013
0.257083739047564,-1,27-Jun-2020 16:57:50,96,108443,8041
0.257614771548939,-1,28-Jun-2020 16:57:50,97,108667,8060
0.25785421031072,-1,29-Jun-2020 16:57:50,98,108768,8095
0.258124467923027,-1,30-Jun-2020 16:57:50,99,108882,8054
0.258743215614362,-1,01-Jul-2020 16:57:50,100,109143,8081
