Infection,Population,Date,Day,Cases,Deaths
0.0809502242355981,-1,13-Jun-2020 16:57:38,83,44179,4097
0.0812580546000604,-1,14-Jun-2020 16:57:38,84,44347,4120
0.0814669394902313,-1,15-Jun-2020 16:57:38,85,44461,4146
0.081884709270573,-1,16-Jun-2020 16:57:38,86,44689,4159
0.0824435679679599,-1,17-Jun-2020 16:57:38,87,44994,4186
0.082615806386171,-1,18-Jun-2020 16:57:38,88,45088,4201
0.0828851579550755,-1,19-Jun-2020 16:57:38,89,45235,4204
0.0830940428452464,-1,20-Jun-2020 16:57:38,90,45349,4210
0.0832406287330855,-1,21-Jun-2020 16:57:38,91,45429,4219
0.0832607842926634,-1,22-Jun-2020 16:57:38,92,45440,4226
0.0834751661536283,-1,23-Jun-2020 16:57:38,93,45557,4238
0.0837646732821107,-1,24-Jun-2020 16:57:38,94,45715,4251
0.0838379662260303,-1,25-Jun-2020 16:57:38,95,45755,4260
0.083887438963176,-1,26-Jun-2020 16:57:38,96,45782,4263
0.0841018208241408,-1,27-Jun-2020 16:57:38,97,45899,4277
0.0841274733545127,-1,28-Jun-2020 16:57:38,98,45913,4287
0.0842758915659499,-1,29-Jun-2020 16:57:38,99,45994,4298
0.0843949925998192,-1,30-Jun-2020 16:57:38,100,46059,4307
