Infection,Population,Date,Day,Cases,Deaths
0.0788059736200505,-1,10-Jun-2020 16:57:33,84,31264,1127
0.0829751484015104,-1,11-Jun-2020 16:57:33,85,32918,1144
0.0868569677264489,-1,12-Jun-2020 16:57:33,86,34458,1183
0.089964943848299,-1,13-Jun-2020 16:57:33,87,35691,1186
0.0925208950142001,-1,14-Jun-2020 16:57:33,88,36705,1194
0.0985503182773514,-1,15-Jun-2020 16:57:33,89,39097,1219
0.103155567567392,-1,16-Jun-2020 16:57:33,90,40924,1239
0.109505114891756,-1,17-Jun-2020 16:57:33,91,43443,1271
0.117687183416918,-1,18-Jun-2020 16:57:33,92,46689,1312
0.125523921261875,-1,19-Jun-2020 16:57:33,93,49798,1338
0.132057476904889,-1,20-Jun-2020 16:57:33,94,52390,1339
0.137592850435775,-1,21-Jun-2020 16:57:33,95,54586,1342
0.146649588639999,-1,22-Jun-2020 16:57:33,96,58179,1384
0.151174176749261,-1,23-Jun-2020 16:57:33,97,59974,1463
0.158877319513555,-1,24-Jun-2020 16:57:33,98,63030,1490
0.167518148504392,-1,25-Jun-2020 16:57:33,99,66458,1535
0.176574886708616,-1,26-Jun-2020 16:57:33,100,70051,1579
